통신사,AP 설치장소명(국문),서비스 분류,광역시도(국문),시군구(국문),지번주소(국문),도로명주소(국문),위도,경도
LGU+,리틀스쿨,기타,부산광역시,북구,화명동 498-6,산성로 76-8,35.24122713,129.0210663
LGU+,만덕종합사회복지관,서민/복지시설,부산광역시,북구,만덕2동 949-1,함박봉로140번길 102,35.2018588,129.0354677
LGU+,반딧불이,기타,부산광역시,북구,구포동 610-1,금곡대로 616번길 10-9,35.20725159,129.0053527
LGU+,북구 시니어클럽,서민/복지시설,부산광역시,북구,덕천동 241-66,덕천로83,35.20938707,129.0137281
LGU+,북구청소년상담센터,서민/복지시설,부산광역시,북구,구포동 610-1,덕천로3,35.20725159,129.0053527
LGU+,삼동재가노인지원서비스센터,서민/복지시설,부산광역시,북구,화명동 1410-10,금곡대로 324번길 11,35.23727429,129.0147118
LGU+,새구포종합상가시장,서민/복지시설,부산광역시,북구,덕천동 355-4,의성로96,35.21215205,129.0098127
LGU+,실버벨노인복지관,서민/복지시설,부산광역시,북구,구포동 1255-2,시랑로 114번길 45,35.19427525,129.0085861
LGU+,정화양로원,서민/복지시설,부산광역시,북구,화명동 298,양달로 55,35.24405956,129.0193878
LGU+,청록소규모요양시설,서민/복지시설,부산광역시,북구,만덕동 376-35,중리로 32,35.21231118,129.040799
LGU+,한국산업인력공단 부산지부,관공서,부산광역시,북구,금곡동 1877,금곡대로441번길 26,35.2484788,129.0108314
LGU+,화명1동 주민센터,관공서,부산광역시,북구,화명동 1230-3,금곡대로 274,35.23274034,129.0138044
LGU+,화명역,교통시설,부산광역시,북구,화명동 1458,금곡대로 지하311,35.236343,129.013841
LGU+,화명종합사회복지관,서민/복지시설,부산광역시,북구,화명동 2310,금곡대로199번길 21,35.2268201,129.0098612
LGU+,화정종합사회복지관,서민/복지시설,부산광역시,북구,금곡동 1108,효열로 76,35.2524923,129.0148386
LGU+,(주)부산전문장례식장,서민/복지시설,부산광역시,사상구,감전동 148-15,낙동대로 1056,35.15442477,128.9737703
LGU+,사상구종합사회복지관,서민/복지시설,부산광역시,사상구,주례1동 1006-5,백양대로 527,35.1554387,128.9947789
LGU+,삼신전문장례식장,서민/복지시설,부산광역시,사상구,감전동 161-5,대동로 261,35.1508721,128.9853634
LGU+,영재의료재단큰솔병원,서민/복지시설,부산광역시,사상구,학장동 574-1번지,대동로 141,35.14063744,128.9825563
LGU+,주례역,교통시설,부산광역시,사상구,주례3동 1163,가야대로 284,35.150309,129.003587
LGU+,주례자동차검사소,관광/편의시설,부산광역시,사상구,주례동 1287,학장로 256,35.14510188,128.9945226
LGU+,학장종합사회복지관,서민/복지시설,부산광역시,사상구,학장동 168-7,학감대로 49번길 28-70,35.1382244,128.9894899
LGU+,(주)청산장례식장,서민/복지시설,부산광역시,사하구,장림1동 990-2,하신중앙로17번길 25,35.08025114,128.9619395
LGU+,감천2동 주민센터,관공서,부산광역시,사하구,감천동 12-9,옥천로93번길 14,35.0945947,129.0093312
LGU+,감천횃불작은도서관,지역문화시설,부산광역시,사하구,감천2동 16-1023번지,옥천로 48-5,35.09095464,129.0074519
LGU+,괴정2동주민센터,관공서,부산광역시,사하구,괴정2동 354-22번지,까치고개로 14-1,35.10339005,129.0040197
LGU+,구평동 주민센터,관공서,부산광역시,사하구,구평동 159-1,서포로 48,35.0819117,128.9878133
LGU+,기술보증기금(사하구),관공서,부산광역시,사하구,신평1동 545,장평로 262,35.0895017,128.9733557
LGU+,동산요양병원,서민/복지시설,부산광역시,사하구,괴정3동 1003-0,낙동대로216번길 10,35.10075679,128.9932002
LGU+,마리아마을,서민/복지시설,부산광역시,사하구,장림2동 86-2번지,장림로 298,35.0841264,128.9805812
LGU+,빅월드 사업부,기타,부산광역시,사하구,장림2동 380-2,다대로 317,35.0738678,128.976877
LGU+,사하구보건소,서민/복지시설,부산광역시,사하구,신평2동 647-5번지,하신번영로127번길 2,35.09434315,128.9594263
LGU+,신평1동 주민센터,관공서,부산광역시,사하구,신평동 544-1,신산로 173,35.090082,128.974371
LGU+,을숙도전시관 관리동,지역문화시설,부산광역시,사하구,하단2동 1151-14,낙동남로1233번길 25,35.1094769,128.9448753
LGU+,을숙도전시관 대강당,지역문화시설,부산광역시,사하구,하단2동 1151-14,낙동남로1233번길 25,35.1094769,128.9448753
LGU+,을숙도전시관 소강당,지역문화시설,부산광역시,사하구,하단2동 1151-14,낙동남로1233번길 25,35.1094769,128.9448753
LGU+,장림1동 주민센터,관공서,부산광역시,사하구,장림동 1140,장림로161번길 2,35.078372,128.969919
LGU+,장림시장,서민/복지시설,부산광역시,사하구,장림1동 792-7번지,장림번영로 22,35.08076052,128.9678761
LGU+,형제복지지원재단,관공서,부산광역시,사하구,장림2동 380-2,다대로 317,35.0738678,128.976877
LGU+,구덕청소년수련관,서민/복지시설,부산광역시,서구,서대신동3가 750번지,꽃마을로156번길 109,35.12523932,129.0106974
LGU+,남부민1동 주민센터,관공서,부산광역시,서구,남부민동 643-16,충무대로255번길 5-26,35.092788,129.0233929
LGU+,남부민2동 주민센터,관공서,부산광역시,서구,남부민동 331,남부민로 38,35.0843062,129.0230598
LGU+,동대신1동 골목시장,서민/복지시설,부산광역시,서구,동대신동1가 164-7,대영로74번길 15,35.10988953,129.0196419
LGU+,동대신1동 주민센터,관공서,부산광역시,서구,동대신동1가 202,구덕로280번길 32,35.1096039,129.0202049
LGU+,동대신3동 주민센터,관공서,부산광역시,서구,동대신동3가 329-1,대영로73번길 92,35.1144341,129.0172561
LGU+,부민동 주민센터,관공서,부산광역시,서구,부민동3가 29-1,임시수도기념로 22-11,35.103831,129.018465
LGU+,부산기독교종합사회복지관,서민/복지시설,부산광역시,서구,토성동2가 4-1번지,까치고개로229번길 40,35.1014098,129.021133
LGU+,부산서구청,관공서,부산광역시,서구,토성동4가 2-3번지,구덕로 120,35.0976972,129.0241259
LGU+,서구노인복지관,서민/복지시설,부산광역시,서구,암남동 553-1,장군산로 46번길 21,35.0732005,129.0142802
LGU+,서구청 평생학습관,관공서,부산광역시,서구,토성동4가 2-3번지,구덕로 120,35.0976972,129.0241259
LGU+,서대신1동 골목시장,서민/복지시설,부산광역시,서구,구덕로295번길 4,서대신동2가 99-5,35.11042203,129.0173213
LGU+,서대신1동 주민센터,관공서,부산광역시,서구,서대신동2가 179-1,구덕로315번길 49,35.11109,129.014454
LGU+,서대신3동 주민센터,관공서,부산광역시,서구,서대신동3가 609,대신로 27,35.113484,129.011935
LGU+,서대신4동 주민센터,관공서,부산광역시,서구,서대신동3가 706-11,보수대로 303,35.119201,129.012579
LGU+,송남시장,서민/복지시설,부산광역시,서구,암남동 346-2,충무대로 34,35.0785144,129.0168094
LGU+,송도가정,서민/복지시설,부산광역시,서구,암남동 5-7번지,천해남로 7,35.0839451,129.0123595
LGU+,아미동 주민센터,관공서,부산광역시,서구,아미동2가 133-8,해돋이로269번길 17,35.100182,129.015452
LGU+,아미시장,서민/복지시설,부산광역시,서구,아미동2가 96-11,아미초장로 132,35.09964857,129.0174768
LGU+,암남동 주민센터,관공서,부산광역시,서구,암남동 676-1번지,충무대로 85,35.07993879,129.0213237
LGU+,초장동 주민센터,관공서,부산광역시,서구,초장동 75-483,초장로27번길 32,35.09516,129.018934
LGU+,충무동 주민센터,관공서,부산광역시,서구,토성동5가 22-11,구덕로148번길 16,35.098019,129.02163
LGU+,남천1동 주민센터,관공서,부산광역시,수영구,남천동 14-28,남천동로 13(남천동),35.1426974,129.1103175
LGU+,남천2동 주민센터,관공서,부산광역시,수영구,남천동 148-75,광안해변로99(남천동),35.1438178,129.114759
LGU+,남천역,교통시설,부산광역시,수영구,남천동 19,수영로 408,35.142318,129.108617
LGU+,남천해변시장,서민/복지시설,부산광역시,수영구,남천동 556,광안해변로15번길 77 (남천동),35.160599,129.112509
LGU+,도영하우스,서민/복지시설,부산광역시,수영구,광안동 1041-15,망미 번영로16번 나길4 (광안동),35.167853,129.110008
LGU+,동산원,서민/복지시설,부산광역시,수영구,광안1동 536-44,광일로 29번길 42,35.160614,129.109941
LGU+,망미1동 복합청사,관공서,부산광역시,수영구,망미동 640-15,연수로315번길 23(망미동),35.1734383,129.1049449
LGU+,망미2동주민센터,관공서,부산광역시,수영구,망미동 257-2,구락로81번길 40 (망미동),35.1752862,129.1152627
LGU+,수영구 드림스타트센터,서민/복지시설,부산광역시,수영구,망미동 250-17,수미로 53,35.173467,129.116564
LGU+,수영구노인복지관,서민/복지시설,부산광역시,수영구,남천동 552,황령대로489번길 83,35.14008,129.111188
LGU+,수영구보건소,서민/복지시설,부산광역시,수영구,광안동 661-1,수영로 637-5 (광안동),35.162652,129.113443
LGU+,수영동 주민센터,관공서,부산광역시,수영구,수영동 191-2,수영성로36(수영동),35.170481,129.116051
LGU+,수영역,교통시설,부산광역시,수영구,광안동 1091-1,수영로 677,35.167758,129.114574
LGU+,수영팔도상가시장,서민/복지시설,부산광역시,수영구,수영동 60-1,수영로705번길 43 (수영동),35.169865,129.116918
LGU+,수화통역센터(수영구),서민/복지시설,부산광역시,수영구,광안4동 744-17,"수영로 569 (광안동, 4층)",35.156679,129.112696
LGU+,한진개발공사,관공서,부산광역시,수영구,남천동 27-7,광남로 31,35.14275668,129.1103764
LGU+,배산역,교통시설,부산광역시,연제구,연산동 1802,NULL,35.1734594,129.0954674
LGU+,부산의료원 종합검진센터,서민/복지시설,부산광역시,연제구,거제2동 1330,월드컵대로 359,35.1868174,129.0601326
LGU+,종덕원,서민/복지시설,부산광역시,연제구,연산9동 130-1,NULL,35.18281,129.111417
LGU+,종합운동장역,교통시설,부산광역시,연제구,거제동 905,NULL,35.1914262,129.0680418
LGU+,남항 작은도서관,지역문화시설,부산광역시,영도구,남항동2가 236-4번지,절영로 71,35.088523,129.039104
LGU+,동삼3동주민센터,관공서,부산광역시,영도구,동삼동 1123-9번지,상리로 39,35.08465554,129.0686522
LGU+,동삼희망마을,서민/복지시설,부산광역시,영도구,동삼1동 510-47번지,중리로 46-12,35.07489754,129.0688706
LGU+,어린이영어도서관,지역문화시설,부산광역시,영도구,남항동2가 236-4,절영로 71,35.088523,129.039104
LGU+,영도구드림스타트,서민/복지시설,부산광역시,영도구,동삼1동 510번지,함지로79번길 40,35.07672848,129.0644443
LGU+,영도구청,관공서,부산광역시,영도구,청학2동 48-3번지,태종로 423,35.0910638,129.0679046
LGU+,영도도서관,지역문화시설,부산광역시,영도구,동삼동 516-1,함지로79번길 6,35.07496121,129.0659827
LGU+,영도예술회관,지역문화시설,부산광역시,영도구,동삼1동 516-1,함지로79번길 6,35.0743929,129.0658636
LGU+,와치종합사회복지관,서민/복지시설,부산광역시,영도구,동삼1동 510-9,함지로 79번길 76,35.0743292,129.06509
LGU+,천성직업재활원,서민/복지시설,부산광역시,영도구,청학2동 57번지,일산봉로 95,35.09049993,129.0651993
LGU+,청학주민어울림마당,서민/복지시설,부산광역시,영도구,청학2동 447-5번지,청학남로13번길 18,35.09081398,129.0594533
LGU+,함지골청소년수련원,서민/복지시설,부산광역시,영도구,동삼동 산149-4번지,절영로 319,35.07520435,129.0542201
LGU+,해돋이 행복나눔터,서민/복지시설,부산광역시,영도구,청학1동 468-407번지,해돋이2길 92,35.09068942,129.0561741
LGU+,해양박물관,지역문화시설,부산광역시,영도구,동삼동 1125-39,해양로301번길 45,35.078547,129.080208
LGU+,대청동 주민센터,관공서,부산광역시,중구,대청동2가 2-2,대청로99번길 14-1,35.1042614,129.0309856
LGU+,보수동 주민센터,관공서,부산광역시,중구,보수동1가 48-2,보수대로140번길61,35.106034,129.024948
LGU+,보수새마을,서민/복지시설,부산광역시,중구,보수동1가 산 3-148,망양로319번길 26(보수동1가),35.10763725,129.0267276
LGU+,부산시설공단,관공서,부산광역시,중구,중앙동1가 26번지,중앙대로 2,35.10024806,129.0359485
LGU+,부산항국제여객터미널,교통시설,부산광역시,중구,중앙동4가 15-4,충장대로 24,35.103111,129.041062
LGU+,영주1동경로당,서민/복지시설,부산광역시,중구,영주동 62-71번지,초량상로7번길 11,35.1132015,129.0341256
LGU+,영주2동 주민센터,관공서,부산광역시,중구,영주동 278-9,동영로 71-2,35.111563,129.031845
LGU+,로뎀요양병원,서민/복지시설,부산광역시,해운대구,반송1동 696-1,아랫반송로1번길 27-3,35.2267783,129.1469633
LGU+,반송2동 시장,서민/복지시설,부산광역시,해운대구,반송2동 40-762,윗반송로51번길 86,35.2311218,129.1562102
LGU+,반여복지관,서민/복지시설,부산광역시,해운대구,반여2동 1291-1360,재반로226번길 13-73,35.1982412,129.1318837
LGU+,시립미술관역,교통시설,부산광역시,해운대구,우2동 1090-2,NULL,35.1689035,129.1385252
LGU+,어진샘노인종합복지관,서민/복지시설,부산광역시,해운대구,재송1동 100-9,재반로 12번길 16,35.1799103,129.1278193
LGU+,중동 거리,기타,부산광역시,해운대구,우2동 1090-2,NULL,35.168963,129.138526
LGU+,해운대 임해행정봉사실,관공서,부산광역시,해운대구,중1동 1415,NULL,35.15918,129.160948
LGU+,해운대복지관,서민/복지시설,부산광역시,해운대구,재송1동 100-9,재반로 12번길 16,35.1799103,129.1278193
LGU+,해운대역,교통시설,부산광역시,해운대구,우1동 539,해운대로 612,35.1633,129.1589
LGU+,(재)서울산업통상진흥원,관공서,서울특별시,강남구,대치2동 514,남부순환로 3104,37.49578919,127.0717943
LGU+,(재)서울산업통상진흥원서울신기술창업센타,관공서,서울특별시,강남구,역삼1동 746번지,논현로 419,37.49760329,127.0380512
LGU+,강남노인종합복지관,서민/복지시설,서울특별시,강남구,삼성로 628,삼성동 66,37.5159639,127.0520955
